,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
440,desRoches_1585_bpt6k706947_70.xml,6,6,Ø,4.25,0.72,95.74,3.9,0.72,1.2,98.79,819,4,2,0,825,823
441,Apologia_1534_91_07954_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100,0,0,0,100,100
442,Tyard_1549_btv1b8617188p_54.xml,4,4,Ø,3.8,0.71,96.19,3.33,0.7,0.88,99.11,560,1,0,3,561,564
443,T_M_Daneau_1_Tim_C2_2013000.xml,2,4,Ø,1.74,0.13,98.25,1.31,0.13,0.13,99.86,1438,0,2,0,1440,1438
444,Sceve_1544_btv1b8609581h_26.xml,19,15,Ø,8.92,1.89,91.07,8.92,1.88,3.16,96.83,987,13,1,5,1001,1005
447,Montenay_btv1b8609568n_127.xml,3,2,Ø,3.7,0.96,96.29,3.7,0.96,1.6,98.39,308,2,0,1,310,311
448,Montenay_btv1b8609568n_111.xml,1,1,1,1.53,0.28,98.46,1.53,0.28,0.57,99.42,346,1,0,0,347,347
449,Apologia_1534_79_cd4a5_default.xml,1,1,Ø,0.61,0.08,99.38,0.61,0.08,0.08,99.91,1126,0,0,1,1126,1127
450,Montenay_btv1b8609568n_183.xml,5,3,Ø,4.47,1.43,95.52,4.47,1.42,2.27,97.72,345,3,0,2,348,350
451,Apologia_1534_19_2c887_default.xml,6,7,Ø,3.51,0.44,96.48,3.26,0.44,0.66,99.33,1353,3,3,0,1359,1356
455,Tyard_1549_btv1b8617188p_67.xml,10,5,Ø,3.62,1.26,96.37,3.62,1.25,1.87,98.12,787,5,0,5,792,797
456,Labe_1555_btv1b86095588_102.xml,9,5,Ø,2.55,0.79,97.44,2.29,0.79,0.88,99.11,1126,1,8,0,1135,1127
457,Montenay_btv1b8609568n_227.xml,10,7,Ø,6.25,1.55,93.75,6.25,1.54,2.61,97.38,637,7,1,2,645,646
458,Montenay_btv1b8609568n_93.xml,2,1,Ø,1.92,0.59,98.07,1.92,0.59,0.88,99.11,336,1,0,1,337,338
460,Apologia_1534_13_a36fc_default.xml,2,1,Ø,0.5,0.14,99.49,0.5,0.14,0.14,99.85,1360,0,2,0,1362,1360
461,Guillet_1546_bpt6k3182270_26.xml,9,7,Ø,5.42,1.2,94.57,5.42,1.19,2.12,97.87,741,7,0,2,748,750
462,Apologia_1534_60_27e00_default.xml,1,2,Ø,1.13,0.08,98.86,0.85,0.08,0.08,99.91,1170,0,1,0,1171,1170
463,Apologia_1534_75_91fbf_default.xml,3,2,Ø,1.11,0.25,98.88,1.11,0.25,0.42,99.57,1165,2,0,1,1167,1168
464,Labe_1555_btv1b86095588_80.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1160,0,0,0,1160,1160
465,Jacobi_1527_Jacobi_1527.xml,1,2,Ø,2.94,0.24,97.05,2.2,0.24,0.24,99.75,407,0,1,0,408,407
466,Montenay_btv1b8609568n_235.xml,16,12,Ø,6.0,1.48,94.0,6.0,1.47,2.2,97.79,1071,8,2,6,1081,1085
467,Tyard_1549_btv1b8617188p_10.xml,8,5,Ø,3.87,1.02,96.12,3.87,1.01,1.52,98.47,778,4,0,4,782,786
470,Guillet_1546_bpt6k3182270_10.xml,3,3,Ø,5.88,0.92,94.11,5.88,0.92,1.22,98.77,322,1,2,0,325,323
471,Tyard_1549_btv1b8617188p_87.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,701,0,0,0,701,701
473,Labe_1555_btv1b86095588_90.xml,8,5,Ø,2.3,0.67,97.69,2.07,0.67,0.92,99.07,1182,3,5,0,1190,1185
474,Labe_1555_btv1b86095588_52.xml,7,2,Ø,0.98,0.59,99.01,0.73,0.59,0.68,99.31,1169,1,5,1,1175,1171
475,Magny_1553_bpt6k8711906g_59.xml,2,2,Ø,1.03,0.17,98.96,1.03,0.17,0.26,99.73,1121,1,1,0,1123,1122
476,Tyard_1549_btv1b8617188p_38.xml,6,2,Ø,1.61,0.83,98.38,1.61,0.82,1.24,98.75,718,3,0,3,721,724
477,Megander_Eph_page_100.xml,11,10,Ø,7.35,1.33,92.64,6.61,1.33,1.93,98.06,816,5,2,4,823,825
478,Sceve_1544_btv1b8609581h_37.xml,13,8,Ø,4.76,1.26,95.23,4.76,1.25,2.12,97.87,1021,9,0,4,1030,1034
479,Epigrammata_1520_39_bbe26_default.xml,2,3,Ø,2.12,0.22,97.87,1.77,0.22,0.22,99.77,903,0,0,2,903,905
480,Sceve_1544_btv1b8609581h_53.xml,12,8,Ø,4.7,1.21,95.29,4.7,1.21,1.91,98.08,978,7,2,3,987,988
481,Magny_1553_bpt6k8711906g_58.xml,2,1,Ø,0.51,0.18,99.48,0.51,0.18,0.27,99.72,1102,1,0,1,1103,1104
483,Sceve_1544_btv1b8609581h_13.xml,23,15,Ø,8.72,2.35,91.27,8.43,2.33,3.63,96.36,962,13,0,10,975,985
485,desRoches_1585_bpt6k706947_33.xml,4,4,Ø,2.38,0.41,97.61,2.38,0.41,0.72,99.27,966,3,1,0,970,969
486,Montenay_btv1b8609568n_41.xml,1,1,Ø,1.66,0.29,98.33,1.66,0.29,0.29,99.7,336,0,0,1,336,337
487,Magny_1553_bpt6k8711906g_44.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1094,0,0,0,1094,1094
488,Labe_1555_btv1b86095588_92.xml,1,2,Ø,0.94,0.08,99.05,0.71,0.08,0.08,99.91,1166,0,1,0,1167,1166
489,desRoches_1585_bpt6k706947_1.xml,1,1,1,100.0,20.0,0.0,100.0,20.0,35.99,64.0,4,1,0,0,5,5
490,Marquets_1562_bpt6k1521180m_20.xml,10,11,Ø,4.8,0.78,95.19,4.58,0.78,1.47,98.52,1272,9,1,0,1282,1281
491,desAutels_1550_bpt6k15272172_40.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,929,0,0,0,929,929
493,Guillet_1546_bpt6k3182270_76.xml,8,5,159,6.09,1.71,93.9,6.09,1.7,2.55,97.44,460,4,2,2,466,466
494,Magny_1553_bpt6k8711906g_68.xml,1,1,1,0.53,0.09,99.46,0.53,0.09,0.18,99.81,1103,1,0,0,1104,1104
495,test_2123062.xml,11,11,Ø,6.87,1.06,93.12,6.87,1.05,1.25,98.74,1029,2,6,3,1037,1034
496,Tyard_1549_btv1b8617188p_43.xml,6,5,Ø,3.84,0.77,96.15,3.84,0.77,1.28,98.71,768,4,0,2,772,774
497,desAutels_1550_bpt6k15272172_39.xml,2,2,2,1.23,0.23,98.76,1.23,0.23,0.46,99.53,859,2,0,0,861,861
498,desRoches_1585_bpt6k706947_26.xml,1,1,1,0.86,0.13,99.13,0.86,0.13,0.27,99.72,728,1,0,0,729,729
499,Guillet_1546_bpt6k3182270_25.xml,12,7,Ø,5.1,1.6,94.89,5.1,1.6,2.52,97.47,737,7,2,3,746,747
500,desRoches_1585_bpt6k706947_3.xml,5,3,Ø,100.0,50.0,0.0,100.0,45.45,67.27,32.72,6,4,0,1,10,11
501,Labe_1555_btv1b86095588_51.xml,20,4,Ø,1.95,1.67,98.04,0.97,1.67,1.67,98.32,1177,0,20,0,1197,1177
502,desRoches_1585_bpt6k706947_20.xml,4,4,Ø,2.31,0.41,97.68,2.31,0.41,0.72,99.27,959,3,1,0,963,962
503,Tyard_1549_btv1b8617188p_29.xml,24,14,Ø,8.91,2.74,91.08,8.59,2.71,4.04,95.95,861,12,0,12,873,885
504,Guillet_1546_bpt6k3182270_14.xml,10,8,Ø,5.06,1.13,94.93,5.06,1.13,1.91,98.08,873,7,0,3,880,883
505,Apologia_1534_25_bad3e_default.xml,4,4,Ø,2.04,0.29,97.95,2.04,0.29,0.29,99.7,1353,0,4,0,1357,1353
506,Montenay_btv1b8609568n_109.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,314,0,0,0,314,314
507,Guillet_1546_bpt6k3182270_29.xml,10,7,Ø,4.82,1.28,95.17,4.82,1.28,1.91,98.08,770,5,1,4,776,779
508,Epigrammata_1520_46_f31e3_default.xml,2,1,2,0.67,0.21,99.32,0.67,0.21,0.42,99.57,942,2,0,0,944,944
509,Guillet_1546_bpt6k3182270_24.xml,3,3,3,2.27,0.39,97.72,2.27,0.39,0.79,99.2,749,3,0,0,752,752
510,Tyard_1549_btv1b8617188p_36.xml,11,9,Ø,8.25,1.73,91.74,7.79,1.73,2.51,97.48,624,5,4,2,633,631
511,Labe_1555_btv1b86095588_63.xml,22,5,Ø,2.56,1.88,97.43,1.53,1.87,1.96,98.03,1149,1,20,1,1170,1151
512,Sceve_1544_btv1b8609581h_19.xml,6,4,482,3.8,0.97,96.19,3.8,0.97,1.61,98.38,611,4,1,1,616,616
513,Montenay_btv1b8609568n_163.xml,2,2,2,3.57,0.62,96.42,3.57,0.62,1.24,98.75,319,2,0,0,321,321
514,Labe_1555_btv1b86095588_50.xml,5,1,Ø,0.49,0.43,99.5,0.24,0.43,0.43,99.56,1146,0,5,0,1151,1146
516,Montenay_btv1b8609568n_133.xml,1,1,1,1.61,0.28,98.38,1.61,0.28,0.56,99.43,351,1,0,0,352,352
517,Sceve_1544_btv1b8609581h_82.xml,28,15,Ø,9.93,3.06,90.06,9.93,3.02,4.62,95.37,897,15,1,12,913,924
518,Tyard_1549_btv1b8617188p_32.xml,5,4,Ø,2.83,0.66,97.16,2.83,0.66,1.05,98.94,749,3,0,2,752,754
519,Sceve_1544_btv1b8609581h_31.xml,10,6,Ø,5.35,1.63,94.64,5.35,1.62,2.74,97.25,606,7,0,3,613,616
520,Magny_1553_bpt6k8711906g_63.xml,2,1,2,0.52,0.18,99.47,0.52,0.18,0.37,99.62,1077,2,0,0,1079,1079
521,Bucer_Eph_b_180_8a70d_default.xml,25,30,Ø,12.76,1.61,87.23,10.85,1.6,2.5,97.49,1530,14,5,6,1549,1550
522,Tyard_1549_btv1b8617188p_47.xml,6,4,Ø,3.17,0.84,96.82,3.17,0.83,1.39,98.6,709,4,0,2,713,715
525,Spiegel_1531_v2_bsb10149493_00618_full_1161__0_default.xml,26,13,Ø,3.09,0.9,96.9,2.97,0.9,1.46,98.53,2841,16,3,7,2860,2864
526,Epigrammata_1520_58_7ea4c_default.xml,3,2,Ø,1.78,0.38,98.21,1.78,0.38,0.63,99.36,782,2,0,1,784,785
527,desRoches_1585_bpt6k706947_44.xml,3,4,Ø,3.14,0.37,96.85,2.75,0.37,0.49,99.5,797,1,2,0,800,798
528,Apologia_1534_6_55c4f_default.xml,4,3,Ø,1.61,0.31,98.38,1.61,0.31,0.31,99.68,1271,0,4,0,1275,1271
529,Apologia_1534_68_2f81f_default.xml,2,4,1052,2.18,0.17,97.81,1.63,0.17,0.17,99.82,1162,0,1,1,1163,1163
530,T_M_Daneau_1_Tim_C2_2012966.xml,2,2,2,0.81,0.12,99.18,0.81,0.12,0.25,99.74,1560,2,0,0,1562,1562
531,Montenay_btv1b8609568n_171.xml,5,5,5,7.69,1.35,92.3,7.69,1.35,2.69,97.3,363,5,0,0,368,368
532,Guillet_1546_bpt6k3182270_9.xml,24,12,Ø,25.53,8.39,74.46,24.46,8.39,13.35,86.64,262,15,9,0,286,277
533,Sceve_1544_btv1b8609581h_40.xml,23,13,Ø,7.26,2.36,92.73,7.26,2.34,3.75,96.24,957,14,0,9,971,980
534,Epigrammata_1520_57_83a75_default.xml,3,5,Ø,4.2,0.37,95.79,3.36,0.37,0.37,99.62,802,0,3,0,805,802
535,Megander_Eph_page_106.xml,5,5,5,4.03,0.62,95.96,4.03,0.62,1.23,98.76,801,5,0,0,806,806
536,Labe_1555_btv1b86095588_70.xml,5,3,Ø,1.41,0.43,98.58,1.41,0.43,0.69,99.3,1142,3,0,2,1145,1147
538,desRoches_1585_bpt6k706947_38.xml,4,4,Ø,2.28,0.4,97.71,2.28,0.4,0.7,99.29,992,3,1,0,996,995
539,Apologia_1534_73_b0927_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1173,0,0,0,1173,1173
540,Guillet_1546_bpt6k3182270_37.xml,5,4,36,5.4,1.15,94.59,5.4,1.15,1.38,98.61,429,1,2,2,432,432
541,Labe_1555_btv1b86095588_117.xml,10,3,Ø,1.52,0.9,98.47,1.26,0.9,1.08,98.91,1095,2,8,0,1105,1097
542,Apologia_1534_62_4300c_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1143,0,0,0,1143,1143
543,Guillet_1546_bpt6k3182270_17.xml,6,5,6,3.64,0.75,96.35,3.64,0.75,1.5,98.49,787,6,0,0,793,793
544,Labe_1555_btv1b86095588_85.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1165,0,0,0,1165,1165
545,T_M_Daneau_1_Tim_C2_2012994.xml,5,6,Ø,2.72,0.34,97.27,2.27,0.34,0.48,99.51,1447,2,2,1,1451,1450
546,Megander_Eph_page_101.xml,10,7,Ø,5.6,1.24,94.39,5.2,1.24,2.23,97.76,793,8,0,2,801,803
548,desRoches_1585_bpt6k706947_55.xml,2,2,Ø,1.73,0.29,98.26,1.73,0.29,0.43,99.56,684,1,0,1,685,686
549,Magny_1553_bpt6k8711906g_66.xml,3,2,Ø,1.03,0.27,98.96,1.03,0.27,0.45,99.54,1086,2,0,1,1088,1089
550,Sceve_1544_btv1b8609581h_11.xml,10,7,Ø,6.66,1.7,93.33,6.66,1.69,2.87,97.12,579,7,0,3,586,589
551,T_M_Daneau_1_Tim_C1_2012940.xml,8,6,Ø,2.35,0.49,97.64,2.35,0.49,0.79,99.2,1619,5,0,3,1624,1627
553,T_M_Daneau_1_Tim_C2_2012987.xml,4,5,Ø,2.1,0.25,97.89,1.89,0.25,0.38,99.61,1571,2,0,2,1573,1575
554,desRoches_1585_bpt6k706947_43.xml,2,2,2,1.94,0.32,98.05,1.94,0.32,0.65,99.34,608,2,0,0,610,610
555,Guillet_1546_bpt6k3182270_72.xml,8,4,Ø,5.0,1.73,95.0,5.0,1.72,2.78,97.21,457,5,0,3,462,465
556,Magny_1553_bpt6k8711906g_34.xml,5,4,Ø,1.98,0.44,98.01,1.98,0.44,0.8,99.19,1110,4,0,1,1114,1115
557,Montenay_btv1b8609568n_131.xml,4,4,Ø,6.25,1.09,93.75,6.25,1.09,1.9,98.09,362,3,1,0,366,365
558,desAutels_1550_bpt6k15272172_13.xml,4,3,Ø,1.84,0.44,98.15,1.84,0.44,0.78,99.21,890,3,0,1,893,894
559,Daneau_1-Tim_312_bc383_default.xml,43,19,Ø,8.87,3.06,91.12,8.17,3.02,4.34,95.65,1379,19,7,17,1405,1415
560,Labe_1555_btv1b86095588_81.xml,1,1,Ø,0.48,0.08,99.51,0.48,0.08,0.08,99.91,1161,0,0,1,1161,1162
561,desRoches_1585_bpt6k706947_65.xml,1,1,1,0.89,0.15,99.1,0.89,0.15,0.3,99.69,657,1,0,0,658,658
562,Montenay_btv1b8609568n_18.xml,6,4,Ø,2.54,0.66,97.45,2.54,0.66,0.98,99.01,903,3,1,2,907,908
563,Labe_1555_btv1b86095588_68.xml,6,2,Ø,1.0,0.51,98.99,0.75,0.51,0.6,99.39,1150,1,5,0,1156,1151
564,desAutels_1550_bpt6k15272172_11.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,953,0,0,0,953,953
565,Epigrammata_1520_41_4e2b7_default.xml,2,4,Ø,2.7,0.2,97.29,2.02,0.2,0.2,99.79,961,0,2,0,963,961
566,Tyard_1549_btv1b8617188p_74.xml,7,5,Ø,3.57,0.91,96.42,3.57,0.9,1.16,98.83,766,2,0,5,768,773
567,desRoches_1585_bpt6k706947_30.xml,3,2,Ø,1.53,0.39,98.46,1.53,0.39,0.65,99.34,765,2,0,1,767,768
568,Guillet_1546_bpt6k3182270_52.xml,16,12,Ø,8.82,2.05,91.17,8.82,2.03,3.04,96.95,770,8,1,7,779,785
569,Magny_1553_bpt6k8711906g_51.xml,3,2,Ø,1.06,0.27,98.93,1.06,0.27,0.46,99.53,1078,2,0,1,1080,1081
570,Aretius_1-Tim_page_00083.xml,10,10,Ø,5.4,0.85,94.59,4.59,0.85,1.27,98.72,1161,5,4,1,1170,1167
571,desRoches_1585_bpt6k706947_66.xml,2,2,2,4.34,0.75,95.65,4.34,0.75,1.49,98.5,264,2,0,0,266,266
572,ode_normes_mss_Ariane_Pinche_AST_212_59_61.pdf_page_1.xml,86,52,Ø,34.21,9.48,65.78,33.22,9.39,14.57,85.42,829,50,28,8,907,887
573,T_M_Daneau_1_Tim_C2_2012963.xml,8,6,1010,2.77,0.6,97.22,2.54,0.6,0.75,99.24,1315,2,3,3,1320,1320
575,Guillet_1546_bpt6k3182270_84.xml,8,5,Ø,3.96,1.01,96.03,3.96,1.01,1.63,98.36,784,5,0,3,789,792
576,Labe_1555_btv1b86095588_30.xml,9,3,Ø,1.35,0.79,98.64,1.13,0.79,0.96,99.03,1128,2,5,2,1135,1132
577,Magny_1553_bpt6k8711906g_62.xml,2,2,2,1.09,0.18,98.9,1.09,0.18,0.36,99.63,1098,2,0,0,1100,1100
578,Montenay_btv1b8609568n_143.xml,1,1,1,1.66,0.28,98.33,1.66,0.28,0.56,99.43,354,1,0,0,355,355
579,Montenay_btv1b8609568n_187.xml,1,1,1,1.88,0.31,98.11,1.88,0.31,0.62,99.37,319,1,0,0,320,320
580,T_M_Daneau_1_Tim_C2_2012958.xml,4,7,Ø,2.8,0.24,97.2,2.19,0.24,0.24,99.75,1612,0,3,1,1615,1613
581,Epigrammata_1520_48_086df_default.xml,2,1,Ø,1.05,0.31,98.94,1.05,0.31,0.46,99.53,640,1,0,1,641,642
582,Apologia_1534_64_c564d_default.xml,3,4,86,2.19,0.25,97.8,1.92,0.25,0.33,99.66,1178,1,1,1,1180,1180
583,Magny_1553_bpt6k8711906g_76.xml,1,1,1,0.52,0.09,99.47,0.52,0.09,0.18,99.81,1063,1,0,0,1064,1064
584,Sceve_1544_btv1b8609581h_16.xml,15,15,Ø,9.03,1.48,90.96,8.73,1.47,2.16,97.83,1001,7,0,8,1008,1016
585,Labe_1555_btv1b86095588_32.xml,2,3,Ø,1.54,0.17,98.45,1.28,0.17,0.26,99.73,1120,1,1,0,1122,1121
586,T_M_Daneau_1_Tim_C1_2012943.xml,12,12,Ø,4.95,0.78,95.04,4.13,0.78,1.23,98.76,1526,7,3,2,1536,1535
587,Magny_1553_bpt6k8711906g_30.xml,2,1,Ø,0.49,0.17,99.5,0.49,0.17,0.26,99.73,1127,1,0,1,1128,1129
588,Montenay_btv1b8609568n_89.xml,4,3,4,5.0,1.16,95.0,5.0,1.16,2.31,97.68,340,4,0,0,344,344
589,Apologia_1534_78_3ccff_default.xml,1,2,Ø,1.14,0.08,98.85,0.85,0.08,0.08,99.91,1165,0,1,0,1166,1165
590,Sceve_1544_btv1b8609581h_88.xml,8,5,Ø,2.77,0.77,97.22,2.77,0.77,1.25,98.74,1030,5,0,3,1035,1038
591,Labe_1555_btv1b86095588_121.xml,1,1,1,1.58,0.31,98.41,1.58,0.31,0.62,99.37,318,1,0,0,319,319
592,Tyard_1549_btv1b8617188p_28.xml,21,11,Ø,7.33,2.6,92.66,7.33,2.57,3.9,96.09,795,11,1,9,807,815
593,desRoches_1585_bpt6k706947_32.xml,4,3,Ø,1.76,0.4,98.23,1.76,0.4,0.6,99.39,980,2,0,2,982,984
594,Apologia_1534_70_4dfd3_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1165,0,0,0,1165,1165
595,desAutels_1550_bpt6k15272172_25.xml,2,2,2,1.09,0.2,98.9,1.09,0.2,0.4,99.59,987,2,0,0,989,989
596,Ad_Sodales_1518_00000173.xml,8,12,Ø,9.23,0.88,90.76,7.69,0.88,1.1,98.89,898,2,6,0,906,900
597,T_M_Daneau_1_Tim_C2_2012980.xml,2,3,Ø,1.21,0.12,98.78,1.01,0.12,0.12,99.87,1586,0,0,2,1586,1588
598,Apologia_1534_85_1dd5a_default.xml,1,2,Ø,1.11,0.08,98.88,0.83,0.08,0.08,99.91,1196,0,1,0,1197,1196
599,Montenay_btv1b8609568n_57.xml,1,1,Ø,1.56,0.27,98.43,1.56,0.27,0.27,99.72,362,0,0,1,362,363
600,Magny_1553_bpt6k8711906g_16.xml,5,7,Ø,4.32,0.53,95.67,3.39,0.53,0.64,99.35,921,1,4,0,926,922
601,T_M_Daneau_1_Tim_C2_2012955.xml,31,13,Ø,5.22,2.05,94.77,4.81,2.03,3.01,96.98,1491,15,4,12,1510,1518
602,Tyard_1549_btv1b8617188p_72.xml,4,3,Ø,2.45,0.55,97.54,2.45,0.54,0.82,99.17,724,2,0,2,726,728
603,Montenay_btv1b8609568n_75.xml,5,4,110,6.45,1.41,93.54,6.45,1.4,2.24,97.75,350,3,1,1,354,354
604,Magny_1553_bpt6k8711906g_28.xml,2,1,Ø,0.92,0.31,99.07,0.92,0.31,0.47,99.52,630,1,0,1,631,632
605,Labe_1555_btv1b86095588_21.xml,5,2,Ø,1.03,0.48,98.96,0.77,0.48,0.58,99.41,1025,1,0,4,1026,1030
607,Guillet_1546_bpt6k3182270_101.xml,1,1,1,2.27,0.42,97.72,2.27,0.42,0.85,99.14,232,1,0,0,233,233
608,Labe_1555_btv1b86095588_72.xml,1,1,Ø,0.5,0.08,99.49,0.5,0.08,0.08,99.91,1163,0,0,1,1163,1164
609,Tyard_1549_btv1b8617188p_46.xml,5,3,Ø,2.25,0.65,97.74,2.25,0.64,1.03,98.96,765,3,0,2,768,770
610,Guillet_1546_bpt6k3182270_40.xml,4,5,227,5.43,0.73,94.56,4.89,0.73,1.1,98.89,539,2,1,1,542,542
611,Epigrammata_1520_55_5090d_default.xml,3,2,Ø,1.98,0.42,98.01,1.98,0.42,0.7,99.29,702,2,0,1,704,705
612,T_M_Daneau_1_Tim_C2_2012979.xml,7,10,Ø,4.13,0.46,95.86,3.51,0.45,0.59,99.4,1517,2,2,3,1521,1522
613,Marquets_1562_bpt6k1521180m_21.xml,14,12,Ø,5.58,1.08,94.41,5.58,1.08,1.92,98.07,1282,11,0,3,1293,1296
614,Labe_1555_btv1b86095588_94.xml,6,2,Ø,0.97,0.52,99.02,0.72,0.52,0.61,99.38,1138,1,5,0,1144,1139
615,Magny_1553_bpt6k8711906g_65.xml,7,3,Ø,1.44,0.61,98.55,1.44,0.61,0.96,99.03,1128,4,2,1,1134,1133
616,Marquets_1562_bpt6k1521180m_23.xml,17,19,Ø,8.92,1.36,91.07,7.98,1.36,2.07,97.92,1231,9,1,7,1241,1247
617,desAutels_1550_bpt6k15272172_22.xml,2,2,Ø,1.41,0.25,98.58,1.41,0.25,0.37,99.62,788,1,1,0,790,789
618,Labe_1555_btv1b86095588_111.xml,5,5,5,2.45,0.42,97.54,2.45,0.42,0.84,99.15,1173,5,0,0,1178,1178
619,Guillet_1546_bpt6k3182270_21.xml,18,11,Ø,7.38,2.32,92.61,7.38,2.31,3.58,96.41,761,10,3,5,774,776
621,Montenay_btv1b8609568n_35.xml,1,1,1,1.69,0.29,98.3,1.69,0.29,0.58,99.41,342,1,0,0,343,343
622,Labe_1555_btv1b86095588_27.xml,22,7,Ø,3.16,1.82,96.83,2.03,1.82,1.9,98.09,1183,1,21,0,1205,1184
623,Bucer_Eph_b_204_89ed9_default.xml,19,20,Ø,10.41,1.52,89.58,9.63,1.51,2.46,97.53,1233,12,3,4,1248,1249
624,Apologia_1534_89_ddfff_default.xml,12,11,Ø,6.39,1.2,93.6,5.81,1.2,1.9,98.09,985,7,3,2,995,994
625,Sceve_1544_btv1b8609581h_72.xml,18,11,Ø,6.07,1.78,93.92,5.8,1.76,2.64,97.35,1001,9,1,8,1011,1018
626,Labe_1555_btv1b86095588_114.xml,8,8,Ø,4.02,0.74,95.97,4.02,0.74,1.39,98.6,1061,7,1,0,1069,1068
627,Sceve_1544_btv1b8609581h_32.xml,14,11,Ø,6.87,1.43,93.12,6.56,1.42,2.03,97.96,967,6,1,7,974,980
628,T_M_Daneau_1_Tim_C1_2012888.xml,23,10,Ø,5.43,1.94,94.56,5.43,1.92,2.84,97.15,1171,11,2,10,1184,1192
629,Montenay_btv1b8609568n_119.xml,10,7,Ø,10.44,2.69,89.55,10.44,2.67,4.51,95.48,364,7,0,3,371,374
631,Magny_1553_bpt6k8711906g_54.xml,1,1,1,0.54,0.09,99.45,0.54,0.09,0.18,99.81,1091,1,0,0,1092,1092
632,desRoches_1585_bpt6k706947_18.xml,4,5,409,3.54,0.5,96.45,3.19,0.5,0.75,99.24,789,2,1,1,792,792
633,desAutels_1550_bpt6k15272172_47.xml,1,1,1,0.73,0.13,99.26,0.73,0.13,0.26,99.73,758,1,0,0,759,759
634,Magny_1553_bpt6k8711906g_41.xml,2,2,2,1.0,0.18,99.0,1.0,0.18,0.36,99.63,1100,2,0,0,1102,1102
635,Guillet_1546_bpt6k3182270_93.xml,3,4,Ø,2.77,0.35,97.22,2.43,0.35,0.59,99.4,833,2,1,0,836,835
636,Megander_Eph_page_010.xml,15,10,Ø,8.0,1.84,92.0,7.59,1.84,3.05,96.94,800,10,1,4,811,814
637,T_M_Daneau_1_Tim_C1_2012925.xml,6,5,Ø,2.2,0.4,97.79,1.76,0.4,0.53,99.46,1486,2,3,1,1491,1489
638,Montenay_btv1b8609568n_151.xml,3,4,Ø,6.89,0.9,93.1,6.03,0.9,1.49,98.5,330,2,1,0,333,332
639,Epigrammata_1520_11_a4d28_default.xml,10,6,Ø,5.3,1.34,94.69,5.3,1.33,2.0,97.99,737,5,1,4,743,746
640,desAutels_1550_bpt6k15272172_32.xml,3,4,Ø,2.77,0.35,97.22,2.43,0.35,0.59,99.4,833,2,0,1,835,836
641,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_19.xml,7,5,Ø,2.26,0.49,97.73,2.03,0.49,0.7,99.29,1408,3,1,3,1412,1414
642,Epigrammata_1520_22_76c53_default.xml,3,3,149,2.52,0.38,97.47,2.1,0.38,0.51,99.48,770,1,1,1,772,772
645,Labe_1555_btv1b86095588_87.xml,1,1,1,0.49,0.08,99.5,0.49,0.08,0.17,99.82,1173,1,0,0,1174,1174
646,Apologia_1534_57_1757c_default.xml,11,13,654,8.17,0.98,91.82,7.54,0.97,1.24,98.75,1113,3,4,4,1120,1120
647,desAutels_1550_bpt6k15272172_28.xml,2,2,2,1.22,0.21,98.77,1.22,0.21,0.43,99.56,920,2,0,0,922,922
649,Labe_1555_btv1b86095588_54.xml,7,2,Ø,0.99,0.59,99.0,0.49,0.59,0.59,99.4,1160,0,7,0,1167,1160
650,Guillet_1546_bpt6k3182270_30.xml,7,6,Ø,6.25,1.34,93.75,6.25,1.33,1.9,98.09,516,3,1,3,520,522
651,Apologia_1534_12_787a6_default.xml,7,7,Ø,3.46,0.51,96.53,3.46,0.51,0.58,99.41,1349,1,6,0,1356,1350
652,T_M_Daneau_1_Tim_C2_2012962.xml,11,7,Ø,2.96,0.71,97.03,2.54,0.71,1.03,98.96,1535,5,1,5,1541,1545
653,Epigrammata_1520_16_9fded_default.xml,10,7,Ø,4.96,1.09,95.03,4.6,1.09,1.63,98.36,905,5,0,5,910,915
654,Sceve_1544_btv1b8609581h_39.xml,13,7,Ø,6.86,2.22,93.13,6.86,2.2,3.37,96.62,577,7,0,6,584,590
655,Apologia_1534_31_8e2ee_default.xml,11,15,Ø,8.06,0.84,91.93,6.72,0.84,1.0,98.99,1289,2,5,4,1296,1295
656,Magny_1553_bpt6k8711906g_23.xml,7,5,Ø,3.37,0.8,96.62,3.37,0.8,1.37,98.62,864,5,0,2,869,871
