,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
564,desRoches_1585_bpt6k706947_55.xml,3,3,Ø,2.6,0.45,97.39,2.6,0.45,0.74,99.25,663,2,0,1,665,666
565,Epigrammata_1520_39_bbe26_default.xml,3,4,Ø,2.85,0.34,97.14,2.5,0.34,0.45,99.54,877,1,0,2,878,880
566,Montenay_btv1b8609568n_171.xml,1,1,Ø,1.56,0.28,98.43,1.56,0.28,0.28,99.71,352,0,0,1,352,353
567,Tyard_1549_btv1b8617188p_10.xml,6,3,Ø,2.38,0.79,97.61,2.38,0.79,1.18,98.81,752,3,0,3,755,758
570,Labe_1555_btv1b86095588_103.xml,22,8,Ø,3.94,1.9,96.05,2.95,1.9,1.99,98.0,1131,1,20,1,1152,1133
571,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_21.xml,12,6,Ø,2.79,0.86,97.2,2.79,0.86,1.29,98.7,1374,6,0,6,1380,1386
572,Marquets_1562_bpt6k1521180m_22.xml,8,8,Ø,3.82,0.66,96.17,3.58,0.65,1.07,98.92,1205,5,1,2,1211,1212
573,Marquets_1562_bpt6k1521180m_33.xml,13,13,Ø,11.3,1.9,88.69,10.0,1.88,2.75,97.24,676,6,1,6,683,688
574,Guillet_1546_bpt6k3182270_93.xml,3,3,Ø,2.12,0.37,97.87,1.77,0.37,0.37,99.62,798,0,2,1,800,799
575,Labe_1555_btv1b86095588_79.xml,18,4,Ø,1.92,1.55,98.07,0.96,1.55,1.55,98.44,1139,0,18,0,1157,1139
576,Labe_1555_btv1b86095588_65.xml,22,6,Ø,2.95,1.93,97.04,1.97,1.93,2.11,97.88,1116,2,18,2,1136,1120
577,Labe_1555_btv1b86095588_87.xml,1,1,1,0.51,0.08,99.48,0.51,0.08,0.17,99.82,1134,1,0,0,1135,1135
578,Magny_1553_bpt6k8711906g_54.xml,2,2,Ø,1.12,0.18,98.87,1.12,0.18,0.18,99.81,1055,0,2,0,1057,1055
579,Tyard_1549_btv1b8617188p_14.xml,6,3,Ø,2.45,0.85,97.54,2.45,0.85,1.28,98.71,695,3,0,3,698,701
580,Apologia_1534_82_24d8f_default.xml,3,3,Ø,1.66,0.26,98.33,1.66,0.26,0.43,99.56,1143,2,1,0,1146,1145
581,Guillet_1546_bpt6k3182270_54.xml,12,8,Ø,6.55,1.81,93.44,6.14,1.79,2.24,97.75,657,3,2,7,662,667
582,desAutels_1550_bpt6k15272172_30.xml,4,4,Ø,2.7,0.45,97.29,2.7,0.45,0.45,99.54,877,0,3,1,880,878
583,Magny_1553_bpt6k8711906g_22.xml,1,1,1,0.59,0.11,99.4,0.59,0.11,0.22,99.77,886,1,0,0,887,887
584,Bucer_Eph_b_90_fee98_default.xml,26,23,771,11.85,2.02,88.14,10.82,2.01,2.93,97.06,1267,12,7,7,1286,1286
586,Guillet_1546_bpt6k3182270_31.xml,8,6,Ø,4.83,1.25,95.16,4.83,1.25,1.71,98.28,632,3,3,2,638,637
587,Montenay_btv1b8609568n_201.xml,1,1,Ø,1.96,0.32,98.03,1.96,0.32,0.32,99.67,307,0,1,0,308,307
588,Tyard_1549_btv1b8617188p_45.xml,3,2,Ø,1.36,0.38,98.63,1.36,0.38,0.63,99.36,786,2,0,1,788,789
589,T_M_Daneau_1_Tim_C2_2012989.xml,6,10,Ø,4.92,0.42,95.07,3.94,0.42,0.56,99.43,1405,2,0,4,1407,1411
592,Montenay_btv1b8609568n_41.xml,1,1,1,1.69,0.3,98.3,1.69,0.3,0.61,99.38,324,1,0,0,325,325
593,Tyard_1549_btv1b8617188p_9.xml,7,7,Ø,4.96,0.86,95.03,4.6,0.85,1.47,98.52,807,5,0,2,812,814
594,Tyard_1549_btv1b8617188p_46.xml,6,5,Ø,3.84,0.81,96.15,3.46,0.8,1.07,98.92,737,2,0,4,739,743
595,Guillet_1546_bpt6k3182270_10.xml,2,2,Ø,4.0,0.64,96.0,4.0,0.64,0.64,99.35,309,0,2,0,311,309
596,desRoches_1585_bpt6k706947_41.xml,3,2,Ø,1.18,0.3,98.81,1.18,0.3,0.4,99.59,982,1,2,0,985,983
597,Montenay_btv1b8609568n_9.xml,8,5,Ø,3.08,0.88,96.91,3.08,0.88,1.21,98.78,894,3,2,3,899,900
598,Apologia_1534_65_c2894_default.xml,3,4,Ø,2.25,0.26,97.74,1.97,0.26,0.44,99.55,1128,2,1,0,1131,1130
599,Sceve_1544_btv1b8609581h_30.xml,12,8,Ø,4.37,1.23,95.62,4.37,1.22,1.83,98.16,966,6,1,5,973,977
600,Guillet_1546_bpt6k3182270_33.xml,9,8,Ø,6.45,1.36,93.54,6.04,1.36,2.11,97.88,651,5,3,1,659,657
601,T_M_Daneau_1_Tim_C2_2012958.xml,2,4,1000,1.63,0.12,98.36,1.22,0.12,0.12,99.87,1546,0,1,1,1547,1547
602,Tyard_1549_btv1b8617188p_87.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,662,0,0,0,662,662
603,Tyard_1549_btv1b8617188p_18.xml,2,2,Ø,1.98,0.34,98.01,1.98,0.34,0.34,99.65,579,0,0,2,579,581
604,Apologia_1534_12_787a6_default.xml,7,7,Ø,3.55,0.53,96.44,3.55,0.53,0.68,99.31,1309,2,5,0,1316,1311
605,Montenay_btv1b8609568n_189.xml,1,1,Ø,1.85,0.29,98.14,1.85,0.29,0.29,99.7,334,0,1,0,335,334
606,desRoches_1585_bpt6k706947_37.xml,2,3,589,1.8,0.21,98.19,1.5,0.21,0.21,99.78,936,0,1,1,937,937
607,test_2122892.xml,5,4,Ø,2.56,0.5,97.43,2.56,0.5,0.71,99.28,979,2,3,0,984,981
608,Montenay_btv1b8609568n_175.xml,2,2,Ø,3.44,0.62,96.55,3.44,0.62,0.93,99.06,317,1,1,0,319,318
609,desRoches_1585_bpt6k706947_13.xml,4,4,Ø,2.64,0.46,97.35,2.31,0.46,0.69,99.3,855,2,0,2,857,859
610,desRoches_1585_bpt6k706947_72.xml,5,5,Ø,3.49,0.62,96.5,3.14,0.62,0.74,99.25,799,1,0,4,800,804
612,Montenay_btv1b8609568n_131.xml,2,2,Ø,3.22,0.56,96.77,3.22,0.56,0.84,99.15,352,1,1,0,354,353
613,Tyard_1549_btv1b8617188p_72.xml,5,4,Ø,3.27,0.71,96.72,3.27,0.71,1.0,98.99,693,2,0,3,695,698
614,Apologia_1534_16_ecc71_default.xml,3,4,171,2.09,0.22,97.9,1.83,0.22,0.3,99.69,1319,1,1,1,1321,1321
616,Apologia_1534_87_98050_default.xml,4,4,Ø,3.22,0.5,96.77,3.22,0.5,0.63,99.36,786,1,2,1,789,788
617,T_M_Daneau_1_Tim_C2_2012992.xml,6,6,Ø,2.81,0.41,97.18,2.58,0.41,0.62,99.37,1443,3,0,3,1446,1449
618,Epigrammata_1520_20_85549_default.xml,2,1,Ø,0.73,0.22,99.26,0.73,0.22,0.34,99.65,875,1,0,1,876,877
619,Labe_1555_btv1b86095588_80.xml,2,2,Ø,1.0,0.17,99.0,1.0,0.17,0.26,99.73,1116,1,1,0,1118,1117
620,T_M_Daneau_1_Tim_C1_2012913.xml,4,2,186,1.63,0.52,98.36,1.63,0.52,0.78,99.21,764,2,1,1,767,767
623,Tyard_1549_btv1b8617188p_39.xml,8,9,Ø,7.08,1.11,92.91,6.29,1.11,1.52,98.47,711,3,2,3,716,717
624,Apologia_1534_86_74215_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,700,0,0,0,700,700
625,Guillet_1546_bpt6k3182270_48.xml,14,11,Ø,9.16,2.21,90.83,8.75,2.18,3.11,96.88,626,6,0,8,632,640
626,Guillet_1546_bpt6k3182270_59.xml,3,3,377,3.75,0.68,96.25,3.12,0.68,0.91,99.08,434,1,1,1,436,436
627,Magny_1553_bpt6k8711906g_36.xml,2,1,Ø,0.52,0.19,99.47,0.52,0.19,0.19,99.8,1039,0,0,2,1039,1041
628,Labe_1555_btv1b86095588_81.xml,1,1,Ø,0.49,0.08,99.5,0.49,0.08,0.08,99.91,1127,0,0,1,1127,1128
629,Sceve_1544_btv1b8609581h_31.xml,10,7,Ø,6.42,1.71,93.57,6.42,1.7,2.38,97.61,576,4,2,4,582,584
630,Labe_1555_btv1b86095588_101.xml,21,5,Ø,2.55,1.86,97.44,1.53,1.86,1.95,98.04,1108,1,19,1,1128,1110
631,Sceve_1544_btv1b8609581h_54.xml,20,13,Ø,7.92,2.1,92.07,7.92,2.07,2.8,97.19,942,7,3,10,952,959
632,Tyard_1549_btv1b8617188p_66.xml,4,2,Ø,1.7,0.57,98.29,1.7,0.57,0.86,99.13,690,2,0,2,692,694
633,Magny_1553_bpt6k8711906g_76.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1023,0,0,0,1023,1023
634,Montenay_btv1b8609568n_139.xml,2,1,Ø,1.88,0.64,98.11,1.88,0.64,0.96,99.03,307,1,0,1,308,309
635,Montenay_btv1b8609568n_91.xml,4,3,Ø,4.68,1.21,95.31,4.68,1.2,1.5,98.49,328,1,0,3,329,332
636,Aretius_1-Tim_page_00098.xml,9,5,Ø,2.67,0.78,97.32,2.67,0.77,1.12,98.87,1147,4,1,4,1152,1155
637,Ad_Leonem_1514_8_c5baf_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,551,0,0,0,551,551
638,T_M_Daneau_1_Tim_C1_2012898.xml,22,13,Ø,7.73,1.95,92.26,7.14,1.93,2.81,97.18,1113,10,2,10,1125,1133
639,Apologia_1534_37_05f5f_default.xml,4,5,Ø,2.59,0.3,97.4,2.33,0.3,0.3,99.69,1310,0,3,1,1313,1311
640,T_M_Daneau_1_Tim_C1_2012947.xml,5,6,Ø,2.62,0.33,97.37,2.4,0.33,0.6,99.39,1492,4,1,0,1497,1496
641,Ad_Sodales_1518_00000175.xml,5,5,Ø,3.67,0.56,96.32,3.67,0.56,1.01,98.98,881,4,1,0,886,885
643,Sceve_1544_btv1b8609581h_42.xml,15,9,Ø,5.59,1.59,94.4,5.59,1.58,2.31,97.68,932,7,2,6,941,945
644,Daneau_1-Tim_319_9ddef_default.xml,6,6,203,2.84,0.4,97.15,2.6,0.4,0.66,99.33,1490,4,1,1,1495,1495
645,Montenay_btv1b8609568n_197.xml,2,1,Ø,1.61,0.59,98.38,1.61,0.59,0.89,99.1,333,1,0,1,334,335
646,Labe_1555_btv1b86095588_76.xml,3,3,Ø,1.35,0.26,98.64,1.35,0.25,0.34,99.65,1151,1,0,2,1152,1154
647,Magny_1553_bpt6k8711906g_55.xml,3,2,31,1.09,0.29,98.9,1.09,0.29,0.38,99.61,1024,1,1,1,1026,1026
648,Magny_1553_bpt6k8711906g_63.xml,1,1,1,0.53,0.09,99.46,0.53,0.09,0.19,99.8,1041,1,0,0,1042,1042
649,Megander_Eph_page_103.xml,14,6,Ø,5.26,1.79,94.73,5.26,1.78,2.66,97.33,772,7,0,7,779,786
650,T_M_Daneau_1_Tim_C1_2012940.xml,3,1,Ø,0.41,0.19,99.58,0.41,0.19,0.25,99.74,1547,1,0,2,1548,1550
651,desRoches_1585_bpt6k706947_30.xml,5,6,512,4.72,0.67,95.27,4.33,0.67,1.07,98.92,736,3,1,1,740,740
652,Labe_1555_btv1b86095588_85.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1127,0,0,0,1127,1127
653,Magny_1553_bpt6k8711906g_26.xml,6,5,Ø,3.81,0.84,96.18,3.81,0.84,1.26,98.73,705,3,0,3,708,711
656,Guillet_1546_bpt6k3182270_30.xml,4,3,Ø,3.12,0.8,96.87,3.12,0.79,0.99,99.0,499,1,0,3,500,503
657,Marquets_1562_bpt6k1521180m_28.xml,10,10,Ø,4.67,0.79,95.32,4.43,0.79,1.34,98.65,1253,7,1,2,1261,1262
658,Magny_1553_bpt6k8711906g_31.xml,2,2,Ø,1.03,0.18,98.96,1.03,0.18,0.18,99.81,1072,0,2,0,1074,1072
659,Tyard_1549_btv1b8617188p_80.xml,2,2,Ø,1.65,0.28,98.34,1.65,0.28,0.42,99.57,708,1,0,1,709,710
661,Megander_Eph_page_107.xml,11,7,Ø,5.14,1.3,94.85,4.77,1.3,1.88,98.11,835,5,2,4,842,844
662,T_M_Daneau_1_Tim_C1_2012926.xml,2,1,Ø,0.46,0.13,99.53,0.46,0.13,0.2,99.79,1494,1,0,1,1495,1496
663,desAutels_1550_bpt6k15272172_56.xml,2,4,Ø,2.79,0.25,97.2,2.09,0.25,0.25,99.74,770,0,0,2,770,772
664,Magny_1553_bpt6k8711906g_73.xml,4,2,Ø,1.05,0.38,98.94,1.05,0.38,0.57,99.42,1036,2,0,2,1038,1040
665,Apologia_1534_39_f30b4_default.xml,5,5,Ø,2.8,0.38,97.19,2.8,0.38,0.46,99.53,1278,1,4,0,1283,1279
666,T_M_Daneau_1_Tim_C1_2012914.xml,17,12,Ø,6.15,1.34,93.84,5.12,1.33,2.03,97.96,1258,9,1,7,1268,1274
668,Guillet_1546_bpt6k3182270_75.xml,15,10,89,11.49,3.19,88.5,10.34,3.15,4.21,95.78,460,5,5,5,470,470
669,Sceve_1544_btv1b8609581h_8.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,3,0,0,0,3,3
670,Montenay_btv1b8609568n_147.xml,4,3,Ø,4.61,1.16,95.38,4.61,1.16,2.02,97.97,340,3,0,1,343,344
672,Montenay_btv1b8609568n_17.xml,2,1,Ø,1.92,0.77,98.07,1.92,0.77,1.15,98.84,257,1,0,1,258,259
673,T_M_Daneau_1_Tim_C2_2012962.xml,10,4,Ø,1.77,0.67,98.22,1.55,0.66,1.0,98.99,1484,5,0,5,1489,1494
674,Labe_1555_btv1b86095588_111.xml,1,1,Ø,0.5,0.08,99.5,0.5,0.08,0.08,99.91,1129,0,0,1,1129,1130
675,Daneau_1-Tim_5_a1010_default.xml,35,19,Ø,10.73,3.1,89.26,9.88,3.05,4.43,95.56,1110,16,1,18,1127,1144
676,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_22.xml,8,5,Ø,2.53,0.59,97.46,2.53,0.59,0.89,99.1,1338,4,0,4,1342,1346
677,Guillet_1546_bpt6k3182270_21.xml,17,11,Ø,7.38,2.32,92.61,7.38,2.3,3.37,96.62,721,8,3,6,732,735
678,Apologia_1534_72_44a88_default.xml,1,1,Ø,0.59,0.08,99.4,0.59,0.08,0.08,99.91,1114,0,1,0,1115,1114
680,Montenay_btv1b8609568n_125.xml,2,2,Ø,2.94,0.57,97.05,2.94,0.57,0.85,99.14,348,1,0,1,349,350
681,desRoches_1585_bpt6k706947_20.xml,3,3,Ø,1.76,0.32,98.23,1.76,0.32,0.53,99.46,930,2,0,1,932,933
682,Apologia_1534_24_3c264_default.xml,7,6,Ø,2.97,0.51,97.02,2.97,0.51,0.58,99.41,1349,1,6,0,1356,1350
683,Tyard_1549_btv1b8617188p_82.xml,4,2,Ø,1.5,0.54,98.49,1.5,0.53,0.8,99.19,737,2,0,2,739,741
684,Guillet_1546_bpt6k3182270_34.xml,7,6,Ø,5.66,1.24,94.33,5.66,1.24,1.94,98.05,557,4,2,1,563,562
686,Labe_1555_btv1b86095588_72.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1124,0,0,0,1124,1124
687,Sceve_1544_btv1b8609581h_68.xml,16,10,Ø,6.17,1.71,93.82,6.17,1.7,2.45,97.54,921,7,3,6,931,934
688,Montenay_btv1b8609568n_53.xml,1,1,Ø,1.75,0.29,98.24,1.75,0.29,0.29,99.7,336,0,1,0,337,336
689,Apologia_1534_18_0f91d_default.xml,11,11,Ø,5.58,0.81,94.41,5.58,0.81,1.03,98.96,1342,3,6,2,1351,1347
690,Magny_1553_bpt6k8711906g_50.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1051,0,0,0,1051,1051
691,desAutels_1550_bpt6k15272172_29.xml,2,1,Ø,0.64,0.24,99.35,0.64,0.24,0.37,99.62,808,1,0,1,809,810
692,Tyard_1549_btv1b8617188p_88.xml,3,3,Ø,2.47,0.44,97.52,2.47,0.44,0.74,99.25,670,2,0,1,672,673
695,Magny_1553_bpt6k8711906g_39.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1069,0,0,0,1069,1069
696,Montenay_btv1b8609568n_234.xml,17,9,Ø,4.83,1.65,95.16,4.83,1.64,2.41,97.58,1016,8,1,8,1025,1032
697,T_M_Daneau_1_Tim_C1_2012933.xml,2,1,Ø,0.42,0.12,99.57,0.42,0.12,0.19,99.8,1541,1,1,0,1543,1542
698,Labe_1555_btv1b86095588_116.xml,9,6,Ø,2.87,0.79,97.12,2.87,0.79,1.22,98.77,1128,5,0,4,1133,1137
699,Sceve_1544_btv1b8609581h_10.xml,15,11,Ø,6.17,1.59,93.82,6.17,1.58,2.63,97.36,930,10,1,4,941,944
700,Montenay_btv1b8609568n_129.xml,3,3,43,5.26,0.89,94.73,5.26,0.89,1.19,98.8,333,1,1,1,335,335
701,Epigrammata_1520_56_0c02b_default.xml,3,3,Ø,2.65,0.42,97.34,2.21,0.42,0.56,99.43,700,1,0,2,701,703
702,Tyard_1549_btv1b8617188p_60.xml,11,7,Ø,5.55,1.55,94.44,5.55,1.54,2.38,97.61,701,6,1,4,708,711
704,Sceve_1544_btv1b8609581h_44.xml,9,7,Ø,4.14,0.94,95.85,4.14,0.93,1.24,98.75,951,3,2,4,956,958
705,Apologia_1534_29_1f1e2_default.xml,5,4,Ø,2.15,0.39,97.84,2.15,0.39,0.55,99.44,1265,2,2,1,1269,1268
706,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_16.xml,6,4,Ø,1.84,0.43,98.15,1.84,0.43,0.65,99.34,1370,3,0,3,1373,1376
707,Magny_1553_bpt6k8711906g_18.xml,1,1,Ø,0.56,0.09,99.43,0.56,0.09,0.09,99.9,1022,0,1,0,1023,1022
708,Montenay_btv1b8609568n_73.xml,2,1,Ø,1.69,0.62,98.3,1.69,0.61,0.92,99.07,321,1,0,1,322,323
709,T_M_Daneau_1_Tim_C1_2012930.xml,9,6,Ø,2.98,0.65,97.01,2.98,0.65,0.94,99.05,1372,4,2,3,1378,1379
710,Guillet_1546_bpt6k3182270_67.xml,5,3,Ø,3.4,1.08,96.59,3.4,1.08,1.73,98.26,456,3,0,2,459,461
711,T_M_Daneau_1_Tim_C1_2012941.xml,1,2,Ø,0.92,0.07,99.07,0.69,0.07,0.07,99.92,1393,0,0,1,1393,1394
712,Apologia_1534_40_4beb9_default.xml,8,10,Ø,5.23,0.61,94.76,4.71,0.6,0.6,99.39,1306,0,5,3,1311,1309
713,Ad_Leonem_1514_2_2a0e6_default.xml,35,16,Ø,39.02,13.15,60.97,31.7,13.01,15.28,84.71,234,6,26,3,266,243
715,Labe_1555_btv1b86095588_29.xml,20,6,Ø,2.73,1.78,97.26,1.59,1.78,1.87,98.12,1102,1,18,1,1121,1104
716,Tyard_1549_btv1b8617188p_73.xml,4,3,Ø,2.22,0.53,97.77,2.22,0.53,0.79,99.2,750,2,0,2,752,754
717,desAutels_1550_bpt6k15272172_59.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1002,0,0,0,1002,1002
718,T_M_Daneau_1_Tim_C2_2012963.xml,9,7,Ø,3.36,0.7,96.63,3.12,0.7,1.09,98.9,1271,5,1,3,1277,1279
719,Labe_1555_btv1b86095588_66.xml,9,3,Ø,1.55,0.79,98.44,1.29,0.78,0.96,99.03,1131,2,6,1,1139,1134
720,desRoches_1585_bpt6k706947_33.xml,5,5,Ø,2.99,0.52,97.0,2.99,0.52,0.63,99.36,941,1,4,0,946,942
721,Marquets_1562_bpt6k1521180m_50.xml,12,5,Ø,5.1,2.23,94.89,4.59,2.23,3.15,96.84,526,5,5,2,536,533
722,test_21301657.xml,62,46,Ø,13.29,2.62,86.7,12.42,2.61,4.39,95.6,2308,43,11,8,2362,2359
723,T_M_Daneau_1_Tim_C1_2012907.xml,47,22,Ø,12.86,4.17,87.13,11.69,4.11,6.25,93.74,1096,25,6,16,1127,1137
724,Megander_Eph_page_102.xml,7,5,Ø,4.09,0.92,95.9,3.68,0.92,1.31,98.68,753,3,0,4,756,760
725,Montenay_btv1b8609568n_143.xml,2,2,Ø,3.33,0.57,96.66,3.33,0.57,0.86,99.13,343,1,1,0,345,344
726,Labe_1555_btv1b86095588_67.xml,22,7,Ø,3.62,1.93,96.37,2.33,1.93,2.19,97.8,1117,3,19,0,1139,1120
727,Guillet_1546_bpt6k3182270_25.xml,8,4,Ø,3.0,1.12,96.99,3.0,1.11,1.81,98.18,707,5,1,2,713,714
728,T_M_Daneau_1_Tim_C2_2012995.xml,1,2,Ø,0.96,0.07,99.03,0.72,0.07,0.07,99.92,1414,0,0,1,1414,1415
