,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
912,Magny_1553_bpt6k8711906g_46.xml,3,3,Ø,1.74,0.28,98.25,1.74,0.28,0.38,99.61,1045,1,2,0,1048,1046
913,Labe_1555_btv1b86095588_22.xml,5,1,Ø,0.49,0.45,99.5,0.24,0.45,0.45,99.54,1083,0,5,0,1088,1083
914,desAutels_1550_bpt6k15272172_61.xml,2,2,Ø,2.81,0.51,97.18,2.81,0.51,0.51,99.48,388,0,2,0,390,388
915,Epigrammata_1520_55_5090d_default.xml,7,9,Ø,8.91,0.99,91.08,6.93,0.99,1.27,98.72,698,2,4,1,704,701
916,desRoches_1585_bpt6k706947_5.xml,7,6,Ø,4.76,0.95,95.23,4.76,0.95,1.63,98.36,727,5,2,0,734,732
917,Epigrammata_1520_18_7759b_default.xml,18,17,496,11.64,1.98,88.35,10.27,1.96,2.4,97.59,897,4,7,7,908,908
918,Apologia_1534_4_93d6d_default.xml,9,7,Ø,20.58,3.64,79.41,19.11,3.64,4.04,95.95,238,1,8,0,247,239
919,Magny_1553_bpt6k8711906g_33.xml,2,2,Ø,1.01,0.17,98.98,1.01,0.17,0.26,99.73,1130,1,1,0,1132,1131
920,Apologia_1534_43_0d1bc_default.xml,41,32,Ø,16.66,3.02,83.33,15.36,3.0,3.95,96.04,1325,13,17,11,1355,1349
921,Sceve_1544_btv1b8609581h_16.xml,7,8,Ø,4.81,0.69,95.18,4.51,0.69,0.79,99.2,1005,1,0,6,1006,1012
922,Apologia_1534_35_97fa2_default.xml,44,40,Ø,21.39,3.24,78.6,19.78,3.21,4.02,95.97,1325,11,20,13,1356,1349
923,Sceve_1544_btv1b8609581h_28.xml,1,1,1,0.56,0.09,99.43,0.56,0.09,0.19,99.8,1036,1,0,0,1037,1037
924,T_M_Daneau_1_Tim_C2_2012957.xml,26,16,Ø,6.66,1.68,93.33,5.83,1.68,2.83,97.16,1518,18,7,1,1543,1537
925,Marquets_1562_bpt6k1521180m_38.xml,5,5,Ø,2.92,0.5,97.07,2.92,0.5,0.8,99.19,985,3,0,2,988,990
926,T_M_Daneau_1_Tim_C1_2012886.xml,14,16,Ø,14.67,1.88,85.32,13.76,1.87,2.54,97.45,732,5,7,2,744,739
927,Labe_1555_btv1b86095588_49.xml,23,6,Ø,2.7,1.91,97.29,1.8,1.91,2.0,97.99,1176,1,21,1,1198,1178
928,Epigrammata_1520_21_11ee5_default.xml,7,9,Ø,6.2,0.75,93.79,5.51,0.75,1.18,98.81,917,4,2,1,923,922
929,Tyard_1549_btv1b8617188p_61.xml,2,1,Ø,0.76,0.26,99.23,0.76,0.26,0.26,99.73,758,0,2,0,760,758
931,Labe_1555_btv1b86095588_46.xml,8,4,Ø,1.8,0.67,98.19,1.58,0.67,0.84,99.15,1181,2,6,0,1189,1183
932,Labe_1555_btv1b86095588_74.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1165,0,0,0,1165,1165
933,Magny_1553_bpt6k8711906g_56.xml,1,1,Ø,0.52,0.08,99.47,0.52,0.08,0.08,99.91,1142,0,0,1,1142,1143
934,Labe_1555_btv1b86095588_19.xml,7,7,Ø,3.8,0.67,96.19,3.53,0.67,0.76,99.23,1035,1,2,4,1038,1040
935,Labe_1555_btv1b86095588_70.xml,6,3,Ø,1.41,0.52,98.58,0.94,0.52,0.87,99.12,1130,4,0,2,1134,1136
936,desAutels_1550_bpt6k15272172_21.xml,1,1,Ø,0.66,0.11,99.33,0.66,0.11,0.11,99.88,872,0,1,0,873,872
937,Montenay_btv1b8609568n_195.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,350,0,0,0,350,350
939,Labe_1555_btv1b86095588_127.xml,17,10,Ø,5.12,1.52,94.87,4.61,1.51,1.87,98.12,1104,4,9,4,1117,1112
940,Sceve_1544_btv1b8609581h_90.xml,3,3,Ø,1.67,0.29,98.32,1.67,0.29,0.49,99.5,1001,2,0,1,1003,1004
941,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_25.xml,4,4,Ø,2.4,0.37,97.59,2.1,0.37,0.64,99.35,1077,3,1,0,1081,1080
942,T_M_Daneau_1_Tim_C1_2012889.xml,35,13,Ø,7.42,3.01,92.57,7.42,3.0,4.94,95.05,1128,23,10,2,1161,1153
944,Sceve_1544_btv1b8609581h_24.xml,4,4,Ø,2.38,0.39,97.61,2.38,0.39,0.59,99.4,1011,2,0,2,1013,1015
945,Sceve_1544_btv1b8609581h_35.xml,1,1,1,0.92,0.16,99.07,0.92,0.16,0.32,99.67,617,1,0,0,618,618
946,poetry_13982731.xml,26,27,Ø,13.7,2.0,86.29,13.19,2.0,3.22,96.77,1269,16,9,1,1294,1286
947,Labe_1555_btv1b86095588_32.xml,3,4,Ø,2.06,0.26,97.93,1.8,0.26,0.44,99.55,1115,2,1,0,1118,1117
948,desAutels_1550_bpt6k15272172_20.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,897,0,0,0,897,897
950,T_M_Daneau_1_Tim_C2_2012976.xml,19,12,Ø,5.12,1.31,94.87,4.27,1.31,1.92,98.07,1431,9,7,3,1447,1443
951,Montenay_btv1b8609568n_15.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,952,0,0,0,952,952
952,Montenay_btv1b8609568n_222.xml,1,1,1,1.03,0.18,98.96,1.03,0.18,0.36,99.63,548,1,0,0,549,549
953,Labe_1555_btv1b86095588_33.xml,5,2,5,1.03,0.49,98.96,1.03,0.49,0.98,99.01,1008,5,0,0,1013,1013
954,Apologia_1534_13_a36fc_default.xml,39,35,Ø,17.58,2.88,82.41,16.08,2.86,3.81,96.18,1324,13,15,11,1352,1348
955,Montenay_btv1b8609568n_223.xml,4,5,Ø,3.73,0.52,96.26,3.35,0.52,0.78,99.21,759,2,0,2,761,763
957,desRoches_1585_bpt6k706947_19.xml,4,4,Ø,2.28,0.39,97.71,2.28,0.39,0.68,99.31,1012,3,0,1,1015,1016
958,Magny_1553_bpt6k8711906g_35.xml,2,2,Ø,0.96,0.17,99.03,0.96,0.17,0.26,99.73,1113,1,1,0,1115,1114
959,desAutels_1550_bpt6k15272172_42.xml,5,5,Ø,2.82,0.5,97.17,2.54,0.5,0.7,99.29,983,2,1,2,986,987
960,T_M_Daneau_1_Tim_C2_2012980.xml,16,11,Ø,4.45,1.0,95.54,3.64,1.0,1.82,98.17,1570,13,2,1,1585,1584
961,Aretius_1-Tim_page_00083.xml,10,10,Ø,5.4,0.85,94.59,4.59,0.85,1.36,98.63,1159,6,3,1,1168,1166
962,Guillet_1546_bpt6k3182270_84.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,780,0,0,0,780,780
963,Guillet_1546_bpt6k3182270_26.xml,6,4,Ø,3.1,0.8,96.89,3.1,0.8,1.2,98.79,739,3,2,1,744,743
964,Labe_1555_btv1b86095588_126.xml,4,3,Ø,1.47,0.36,98.52,1.23,0.36,0.45,99.54,1103,1,3,0,1107,1104
965,desAutels_1550_bpt6k15272172_34.xml,1,2,Ø,1.24,0.11,98.75,0.93,0.11,0.11,99.88,874,0,1,0,875,874
966,desRoches_1585_bpt6k706947_61.xml,8,8,Ø,6.06,1.07,93.93,5.3,1.07,1.73,98.26,738,5,1,2,744,745
967,Montenay_btv1b8609568n_113.xml,1,1,Ø,1.58,0.28,98.41,1.58,0.28,0.28,99.71,353,0,0,1,353,354
969,Tyard_1549_btv1b8617188p_55.xml,5,5,Ø,3.73,0.63,96.26,3.73,0.63,0.89,99.1,780,2,1,2,783,784
970,desAutels_1550_bpt6k15272172_18.xml,5,3,233,2.27,0.64,97.72,2.27,0.64,1.03,98.96,766,3,1,1,770,770
972,Montenay_btv1b8609568n_232.xml,4,5,Ø,4.16,0.6,95.83,3.75,0.6,0.75,99.24,660,1,2,1,663,662
973,desAutels_1550_bpt6k15272172_50.xml,2,2,Ø,1.52,0.27,98.47,1.52,0.27,0.4,99.59,734,1,1,0,736,735
974,Magny_1553_bpt6k8711906g_25.xml,3,5,Ø,2.92,0.31,97.07,2.33,0.31,0.31,99.68,962,0,2,1,964,963
975,Guillet_1546_bpt6k3182270_94.xml,3,3,Ø,2.15,0.37,97.84,2.15,0.37,0.5,99.49,787,1,2,0,790,788
976,T_M_Daneau_1_Tim_C2_2012955.xml,50,21,Ø,8.43,3.31,91.56,7.63,3.29,5.42,94.57,1468,33,8,9,1509,1510
977,Guillet_1546_bpt6k3182270_98.xml,9,9,Ø,5.92,1.11,94.07,5.59,1.11,1.84,98.15,800,6,1,2,807,808
979,Montenay_btv1b8609568n_31.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,334,0,0,0,334,334
980,T_M_Daneau_1_Tim_C1_2012904.xml,4,4,Ø,2.22,0.34,97.77,2.22,0.34,0.51,99.48,1162,2,2,0,1166,1164
983,Marquets_1562_bpt6k1521180m_27.xml,4,5,Ø,2.41,0.32,97.58,2.17,0.31,0.55,99.44,1247,3,0,1,1250,1251
984,desRoches_1585_bpt6k706947_43.xml,5,7,Ø,6.79,0.82,93.2,5.82,0.81,1.3,98.69,606,3,0,2,609,611
985,desRoches_1585_bpt6k706947_14.xml,12,14,Ø,8.38,1.26,91.61,7.18,1.26,1.78,98.21,937,5,5,2,947,944
986,Sceve_1544_btv1b8609581h_51.xml,1,1,1,0.97,0.17,99.02,0.97,0.17,0.34,99.65,576,1,0,0,577,577
987,Apologia_1534_70_4dfd3_default.xml,23,22,Ø,12.57,1.98,87.42,12.28,1.96,2.56,97.43,1146,7,6,10,1159,1163
988,Aretius_1-Tim_page_00055.xml,24,8,Ø,4.14,1.97,95.85,4.14,1.97,3.51,96.48,1191,19,3,2,1213,1212
989,Tyard_1549_btv1b8617188p_15.xml,3,3,Ø,2.36,0.4,97.63,2.36,0.4,0.67,99.32,732,2,1,0,735,734
992,Apologia_1534_52_87253_default.xml,45,34,Ø,18.88,3.37,81.11,18.05,3.32,4.14,95.85,1310,11,13,21,1334,1342
994,ode_normes_mss_Ariane_Pinche_AST_212_59_61.pdf_page_1.xml,476,164,Ø,107.89,53.72,-7.89,101.64,48.52,68.94,31.05,505,327,54,95,886,927
995,Montenay_btv1b8609568n_217.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,336,0,0,0,336,336
996,Bucer_Eph_b_137_cab99_default.xml,55,58,Ø,26.48,3.7,73.51,23.51,3.69,5.22,94.77,1433,23,30,2,1486,1458
997,Labe_1555_btv1b86095588_86.xml,2,4,Ø,2.06,0.17,97.93,1.54,0.17,0.17,99.82,1145,0,2,0,1147,1145
998,Guillet_1546_bpt6k3182270_60.xml,5,5,Ø,5.95,1.01,94.04,5.95,1.0,1.41,98.58,491,2,2,1,495,494
999,Sceve_1544_btv1b8609581h_97.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,975,0,0,0,975,975
1000,Apologia_1534_78_3ccff_default.xml,15,18,Ø,10.28,1.28,89.71,8.85,1.27,1.44,98.55,1160,2,8,5,1170,1167
1003,desAutels_1550_bpt6k15272172_46.xml,3,3,Ø,2.17,0.38,97.82,2.17,0.38,0.51,99.48,780,1,0,2,781,783
1004,Guillet_1546_bpt6k3182270_11.xml,9,8,Ø,7.01,1.35,92.98,6.57,1.35,2.25,97.74,654,6,2,1,662,661
1005,Epigrammata_1520_47_87b75_default.xml,20,17,Ø,13.6,2.46,86.4,12.0,2.44,3.06,96.93,798,5,8,7,811,810
1006,Magny_1553_bpt6k8711906g_74.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1096,0,0,0,1096,1096
1007,Labe_1555_btv1b86095588_43.xml,24,8,Ø,3.8,2.17,96.19,2.85,2.17,2.54,97.45,1077,4,20,0,1101,1081
1008,T_M_Daneau_1_Tim_C1_2012899.xml,1,1,Ø,0.53,0.08,99.46,0.53,0.08,0.08,99.91,1166,0,1,0,1167,1166
1012,Tyard_1549_btv1b8617188p_26.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,745,0,0,0,745,745
1013,T_M_Daneau_1_Tim_C1_2012932.xml,16,14,Ø,6.39,1.21,93.6,5.7,1.21,1.96,98.03,1306,10,6,0,1322,1316
1014,Labe_1555_btv1b86095588_59.xml,21,5,Ø,2.38,1.77,97.61,1.42,1.77,1.85,98.14,1165,1,20,0,1186,1166
1016,desRoches_1585_bpt6k706947_25.xml,2,2,2,1.65,0.29,98.34,1.65,0.29,0.58,99.41,676,2,0,0,678,678
1017,Sceve_1544_btv1b8609581h_94.xml,4,5,Ø,2.7,0.4,97.29,2.43,0.4,0.7,99.29,988,3,0,1,991,992
1018,Labe_1555_btv1b86095588_129.xml,13,7,Ø,3.34,1.17,96.65,2.87,1.17,1.35,98.64,1094,2,9,2,1105,1098
1019,Daneau_1-Tim_488_6c491_default.xml,39,12,Ø,4.76,2.5,95.23,4.16,2.49,4.07,95.92,1522,25,10,4,1557,1551
1020,Labe_1555_btv1b86095588_92.xml,2,2,Ø,0.94,0.17,99.05,0.71,0.17,0.17,99.82,1162,0,2,0,1164,1162
1021,T_M_Daneau_1_Tim_C1_2012937.xml,12,17,Ø,7.94,0.92,92.05,7.0,0.91,1.22,98.77,1293,4,3,5,1300,1302
1022,Labe_1555_btv1b86095588_78.xml,1,1,1,0.49,0.08,99.5,0.49,0.08,0.17,99.82,1151,1,0,0,1152,1152
1023,Tyard_1549_btv1b8617188p_17.xml,4,4,Ø,3.25,0.56,96.74,3.25,0.56,0.7,99.29,706,1,2,1,709,708
1024,Montenay_btv1b8609568n_67.xml,2,2,Ø,3.27,0.56,96.72,3.27,0.56,0.85,99.14,350,1,0,1,351,352
1025,desAutels_1550_bpt6k15272172_38.xml,3,3,Ø,2.06,0.37,97.93,2.06,0.37,0.62,99.37,796,2,1,0,799,798
1026,Montenay_btv1b8609568n_71.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,350,0,0,0,350,350
1029,Tyard_1549_btv1b8617188p_13.xml,3,4,Ø,2.98,0.38,97.01,2.61,0.38,0.38,99.61,785,0,0,3,785,788
1030,T_M_Daneau_1_Tim_C1_2012939.xml,20,12,Ø,6.52,1.67,93.47,6.25,1.67,2.91,97.08,1173,15,3,2,1191,1190
1031,Epigrammata_1520_60_e750e_default.xml,1,2,Ø,2.22,0.14,97.77,1.66,0.14,0.14,99.85,684,0,0,1,684,685
1032,desRoches_1585_bpt6k706947_54.xml,11,8,669,6.61,1.56,93.38,6.19,1.55,2.54,97.45,695,7,2,2,704,704
1033,T_M_Daneau_1_Tim_C2_2012971.xml,21,15,1223,7.38,1.56,92.61,6.15,1.55,2.51,97.48,1327,13,4,4,1344,1344
1034,Apologia_1534_60_27e00_default.xml,27,28,Ø,15.9,2.31,84.09,14.77,2.29,3.14,96.85,1150,10,8,9,1168,1169
1035,Tyard_1549_btv1b8617188p_44.xml,1,1,1,0.71,0.13,99.28,0.71,0.13,0.26,99.73,766,1,0,0,767,767
1036,Sceve_1544_btv1b8609581h_93.xml,1,1,1,0.58,0.1,99.41,0.58,0.1,0.2,99.79,988,1,0,0,989,989
1037,Magny_1553_bpt6k8711906g_49.xml,4,5,117,2.64,0.36,97.35,2.38,0.36,0.53,99.46,1107,2,1,1,1110,1110
1038,test_6289349.xml,21,21,Ø,11.47,1.75,88.52,10.1,1.75,2.57,97.42,1179,10,9,2,1198,1191
1039,Montenay_btv1b8609568n_183.xml,2,2,2,2.98,0.57,97.01,2.98,0.57,1.14,98.85,347,2,0,0,349,349
1040,Sceve_1544_btv1b8609581h_79.xml,1,1,Ø,0.92,0.16,99.07,0.92,0.16,0.16,99.83,592,0,1,0,593,592
1042,Daneau_1-Tim_32_e329e_default.xml,13,10,288,4.25,0.86,95.74,3.82,0.86,1.32,98.67,1492,7,3,3,1502,1502
1043,Guillet_1546_bpt6k3182270_44.xml,10,8,Ø,7.76,1.69,92.23,7.76,1.69,2.53,97.46,580,5,5,0,590,585
1044,Guillet_1546_bpt6k3182270_66.xml,3,2,Ø,2.7,0.69,97.29,2.7,0.69,0.92,99.07,431,1,2,0,434,432
1045,T_M_Daneau_1_Tim_C1_2012949.xml,16,17,Ø,7.87,1.14,92.12,7.4,1.14,1.7,98.29,1386,8,6,2,1400,1396
1046,Megander_Eph_page_001.xml,10,9,Ø,8.41,1.41,91.58,7.47,1.4,1.68,98.31,702,2,5,3,709,707
1047,Marquets_1562_bpt6k1521180m_37.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,893,0,0,0,893,893
1048,Epigrammata_1520_28_a99f8_default.xml,8,12,Ø,8.33,0.91,91.66,6.94,0.91,1.14,98.85,868,2,6,0,876,870
1049,desAutels_1550_bpt6k15272172_1.xml,37,10,Ø,28.57,19.68,71.42,22.85,19.68,21.75,78.24,151,4,33,0,188,155
1051,Labe_1555_btv1b86095588_120.xml,12,4,Ø,1.92,1.05,98.07,1.68,1.05,1.32,98.67,1121,3,9,0,1133,1124
1052,Labe_1555_btv1b86095588_124.xml,6,3,Ø,1.41,0.54,98.58,1.41,0.54,0.72,99.27,1102,2,3,1,1107,1105
1053,Montenay_btv1b8609568n_207.xml,1,1,1,1.63,0.28,98.36,1.63,0.28,0.56,99.43,352,1,0,0,353,353
1055,Montenay_btv1b8609568n_149.xml,1,1,Ø,1.56,0.3,98.43,1.56,0.3,0.3,99.69,331,0,0,1,331,332
1056,Aretius_1-Tim_page_00008.xml,22,13,Ø,7.06,1.77,92.93,5.97,1.76,2.8,97.19,1221,13,2,7,1236,1241
1057,Montenay_btv1b8609568n_45.xml,2,3,Ø,4.83,0.56,95.16,4.03,0.56,0.84,99.15,351,1,1,0,353,352
1058,Montenay_btv1b8609568n_221.xml,2,2,2,1.49,0.26,98.5,1.49,0.26,0.53,99.46,751,2,0,0,753,753
1059,Labe_1555_btv1b86095588_24.xml,9,7,Ø,3.3,0.81,96.69,2.12,0.81,1.17,98.82,1093,4,1,4,1098,1101
1060,Tyard_1549_btv1b8617188p_25.xml,3,2,302,1.6,0.4,98.4,1.6,0.4,0.54,99.45,730,1,1,1,732,732
1061,Guillet_1546_bpt6k3182270_83.xml,5,4,5,2.98,0.66,97.01,2.98,0.65,1.05,98.94,753,3,1,1,757,757
1062,Sceve_1544_btv1b8609581h_91.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,595,0,0,0,595,595
1063,Labe_1555_btv1b86095588_114.xml,5,3,Ø,1.5,0.47,98.49,1.5,0.47,0.84,99.15,1055,4,1,0,1060,1059
1064,T_M_Daneau_1_Tim_C2_2012979.xml,19,18,Ø,7.43,1.25,92.56,6.4,1.24,1.76,98.23,1505,8,3,8,1516,1521
1067,Montenay_btv1b8609568n_103.xml,3,2,Ø,3.17,0.85,96.82,2.38,0.85,1.13,98.86,349,1,2,0,352,350
1068,Montenay_btv1b8609568n_81.xml,1,1,1,1.69,0.28,98.3,1.69,0.28,0.55,99.44,356,1,0,0,357,357
1069,Guillet_1546_bpt6k3182270_79.xml,3,3,Ø,2.45,0.43,97.54,2.45,0.43,0.58,99.41,683,1,0,2,684,686
1070,T_M_Daneau_1_Tim_C1_2012892.xml,6,7,Ø,3.88,0.51,96.11,3.61,0.51,0.6,99.39,1158,1,4,1,1163,1160
1071,desRoches_1585_bpt6k706947_39.xml,10,12,Ø,8.1,1.12,91.89,7.09,1.11,1.56,98.43,885,4,1,5,890,894
1072,Sceve_1544_btv1b8609581h_95.xml,1,2,Ø,1.92,0.15,98.07,1.44,0.15,0.15,99.84,632,0,1,0,633,632
1073,Labe_1555_btv1b86095588_28.xml,13,8,Ø,3.7,1.17,96.29,3.47,1.17,1.62,98.37,1095,5,7,1,1107,1101
1074,Sceve_1544_btv1b8609581h_27.xml,1,1,1,0.84,0.16,99.15,0.84,0.16,0.32,99.67,622,1,0,0,623,623
1075,Guillet_1546_bpt6k3182270_82.xml,2,2,2,1.36,0.24,98.63,1.36,0.24,0.48,99.51,814,2,0,0,816,816
1076,Montenay_btv1b8609568n_235.xml,5,5,216,2.5,0.46,97.5,2.5,0.46,0.55,99.44,1077,1,2,2,1080,1080
1077,Tyard_1549_btv1b8617188p_27.xml,5,4,398,2.85,0.62,97.14,2.5,0.62,1.0,98.99,792,3,1,1,796,796
1078,Sceve_1544_btv1b8609581h_9.xml,5,4,Ø,2.48,0.52,97.51,1.86,0.52,0.73,99.26,953,2,2,1,957,956
1080,T_M_Daneau_1_Tim_C1_2012919.xml,100,57,Ø,26.76,7.77,73.23,24.41,7.53,10.63,89.36,1227,42,18,40,1287,1309
1081,Apologia_1534_41_7c437_default.xml,36,33,Ø,16.58,2.59,83.41,15.07,2.57,3.29,96.7,1360,10,19,7,1389,1377
1082,Montenay_btv1b8609568n_219.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,343,0,0,0,343,343
1083,Marquets_1562_bpt6k1521180m_17.xml,5,6,Ø,4.83,0.71,95.16,4.43,0.71,0.99,99.0,697,2,1,2,700,701
